timestamp,X,Y,Z
1764067573737,0.118050,-0.250950,9.883051
1764067573747,0.115050,-0.244050,9.876000
1764067573756,0.132000,-0.244050,9.895050
1764067573766,0.130050,-0.238950,9.880051
1764067573775,0.136950,-0.234000,9.909000
1764067573785,0.130050,-0.238950,9.886950
1764067573794,0.132000,-0.234000,9.864000
1764067573804,0.115050,-0.238950,9.919050
1764067573813,0.136950,-0.238950,9.877951
1764067573823,0.127050,-0.238950,9.901951
1764067573832,0.106050,-0.250950,9.856050
1764067573842,0.108000,-0.237000,9.907050
1764067573851,0.076950,-0.234000,9.847051
1764067573861,0.087000,-0.241050,9.873000
1764067573870,0.094050,-0.234000,9.933001
1764067573880,0.144000,-0.237000,9.916051
1764067573889,0.151050,-0.225000,9.817950
1764067573899,0.136950,-0.253050,9.876000
1764067573908,0.133950,-0.232050,9.877951
1764067573918,0.127050,-0.237000,9.865951
1764067573927,0.139050,-0.246000,9.898951
1764067573937,0.127050,-0.229050,9.895050
1764067573946,0.136950,-0.229050,9.885000
1764067573956,0.132000,-0.234000,9.873000
1764067573965,0.120000,-0.229050,9.876000
1764067573975,0.120000,-0.202950,9.895050
1764067573984,-0.171000,0.112050,10.045951
1764067573994,-0.331050,0.507000,9.780001
1764067574003,-0.018000,0.280050,9.691051
1764067574013,0.115050,-0.376050,9.940050
1764067574022,0.928950,-0.828000,9.967051
1764067574032,0.304050,-0.682050,9.849001
1764067574041,0.148950,-0.322950,9.898951
1764067574051,0.120000,-0.028050,9.840000
1764067574060,0.055050,0.130950,9.852000
1764067574070,0.015000,0.148050,9.919050
1764067574079,0.118050,-0.013950,9.928050
1764067574089,0.256950,-0.069000,9.856050
1764067574098,0.172950,0.142950,9.853951
1764067574108,0.157950,0.097950,9.901951
1764067574118,0.142050,0.021000,9.877951
1764067574127,0.067050,-0.250950,9.844050
1764067574137,0.204000,-0.423000,10.012051
1764067574146,0.190050,-0.370950,9.696000
1764067574156,0.163050,-0.415950,10.030951
1764067574165,0.172950,-0.399000,9.753000
1764067574175,0.103050,-0.376050,9.910951
1764067574184,0.127050,-0.166950,9.928050
1764067574194,0.079050,-0.058950,9.904051
1764067574203,0.064950,0.054000,9.895050
1764067574213,0.124950,0.009000,9.817950
1764067574222,0.136950,-0.198000,9.949950
1764067574232,0.184950,-0.277050,9.844050
1764067574241,0.205950,-0.387000,9.883051
1764067574251,0.225000,-0.346950,9.817950
1764067574260,0.168000,-0.253050,9.876000
1764067574270,0.199050,-0.190950,9.928050
1764067574279,0.136950,-0.181950,9.895050
1764067574289,0.166050,-0.189000,9.868051
1764067574298,0.132000,-0.070950,9.868051
1764067574308,0.154050,-0.028050,9.820050
1764067574317,0.103050,-0.009000,9.940050
1764067574327,0.205950,-0.153000,9.871051
1764067574336,0.166050,-0.352050,9.835051
1764067574346,0.145950,-0.387000,9.925950
1764067574355,0.187050,-0.487950,9.796950
1764067574365,0.136950,-0.526050,9.943050
1764067574374,0.172950,-0.502050,9.897000
1764067574384,0.154050,-0.427950,9.841950
1764067574393,0.115050,-0.510000,9.871051
1764067574403,0.193950,-0.589050,9.856050
1764067574412,0.166050,-0.619950,9.868051
1764067574422,0.190050,-0.598050,9.864000
1764067574431,0.178050,-0.445050,9.889951
1764067574441,0.166050,-0.229050,9.864000
1764067574450,0.172950,-0.237000,9.861000
